LogisticRegression,"LogisticRegression{""C"": 0.1, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""ovr"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""newton-cg"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": true}","LogisticRegression{""C"": 0.4, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 100, ""multi_class"": ""multinomial"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""lbfgs"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",SVC,"SVC{""C"": 0.3, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovo"", ""degree"": 1, ""gamma"": ""auto_deprecated"", ""kernel"": ""rbf"", ""max_iter"": -1, ""probability"": true, ""random_state"": null, ""shrinking"": true, ""tol"": 0.0005, ""verbose"": false}","SVC{""C"": 0.28, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovo"", ""degree"": 1, ""gamma"": ""auto_deprecated"", ""kernel"": ""rbf"", ""max_iter"": -1, ""probability"": true, ""random_state"": null, ""shrinking"": true, ""tol"": 0.0002, ""verbose"": false}",XGBClassifier,"XGBClassifier{""objective"": ""multi:softprob"", ""base_score"": 0.5, ""booster"": ""gbtree"", ""colsample_bylevel"": 1, ""colsample_bynode"": 1, ""colsample_bytree"": 0.7, ""gamma"": 0, ""gpu_id"": -1, ""importance_type"": ""gain"", ""interaction_constraints"": """", ""learning_rate"": 0.01, ""max_delta_step"": 0, ""max_depth"": 2, ""min_child_weight"": 5, ""missing"": NaN, ""monotone_constraints"": ""()"", ""n_estimators"": 1000, ""n_jobs"": 0, ""num_parallel_tree"": 1, ""random_state"": 0, ""reg_alpha"": 1e-05, ""reg_lambda"": 1, ""scale_pos_weight"": 0.8, ""subsample"": 0.8, ""tree_method"": ""exact"", ""validate_parameters"": 1, ""verbosity"": null}"
0.5407204423483494,0.5414170325798233,0.5397907518837751,0.5388534721092861,0.5423440125765707,0.5425765707161057,0.5100113839648723,0.5435073453678105
0.5395403046565838,0.5411703800075893,0.5402406895430152,0.5400048788420881,0.543027050468911,0.5437258090746463,0.5039458990621781,0.5414007697728629
