Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,AwayOVA,OVA_diff
2007-12-26,Birmingham,Middlesbrough,3,0,H,72,75,-3
2007-12-26,Chelsea,Aston Villa,4,4,D,83,75,8
2007-12-26,Derby,Liverpool,1,2,A,69,81,-12
2007-12-26,Everton,Bolton,2,0,H,76,75,1
2007-12-26,Portsmouth,Arsenal,0,0,D,76,80,-4
2007-12-26,Sunderland,Man United,0,4,A,71,83,-12
2007-12-26,Tottenham,Fulham,5,1,H,78,74,4
2007-12-26,West Ham,Reading,1,1,D,76,74,2
2007-12-26,Wigan,Newcastle,1,0,H,72,77,-5
2007-12-27,Man City,Blackburn,2,2,D,75,76,-1
2007-12-29,Birmingham,Fulham,1,1,D,72,74,-2
2007-12-29,Chelsea,Newcastle,2,1,H,83,77,6
2007-12-29,Everton,Arsenal,1,4,A,76,80,-4
2007-12-29,Portsmouth,Middlesbrough,0,1,A,76,75,1
2007-12-29,Sunderland,Bolton,3,1,H,71,75,-4
2007-12-29,Tottenham,Reading,6,4,H,78,74,4
2007-12-29,West Ham,Man United,2,1,H,76,83,-7
2007-12-29,Wigan,Aston Villa,1,2,A,72,75,-3
2007-12-30,Derby,Blackburn,1,2,A,69,76,-7
2007-12-30,Man City,Liverpool,0,0,D,75,81,-6
2008-01-01,Arsenal,West Ham,2,0,H,80,76,4
2008-01-01,Aston Villa,Tottenham,2,1,H,75,78,-3
2008-01-01,Fulham,Chelsea,1,2,A,74,83,-9
2008-01-01,Man United,Birmingham,1,0,H,83,72,11
2008-01-01,Middlesbrough,Everton,0,2,A,75,76,-1
2008-01-01,Reading,Portsmouth,0,2,A,74,76,-2
2008-01-02,Blackburn,Sunderland,1,0,H,76,71,5
2008-01-02,Bolton,Derby,1,0,H,75,69,6
2008-01-02,Liverpool,Wigan,1,1,D,81,72,9
2008-01-02,Newcastle,Man City,0,2,A,77,75,2
2008-01-12,Arsenal,Birmingham,1,1,D,80,72,8
2008-01-12,Aston Villa,Reading,3,1,H,75,74,1
2008-01-12,Chelsea,Tottenham,2,0,H,83,78,5
2008-01-12,Derby,Wigan,0,1,A,69,72,-3
2008-01-12,Everton,Man City,1,0,H,76,75,1
2008-01-12,Man United,Newcastle,6,0,H,83,77,6
2008-01-12,Middlesbrough,Liverpool,1,1,D,75,81,-6
2008-01-12,West Ham,Fulham,2,1,H,76,74,2
2008-01-13,Bolton,Blackburn,1,2,A,75,76,-1
2008-01-13,Sunderland,Portsmouth,2,0,H,71,76,-5
2008-01-19,Birmingham,Chelsea,0,1,A,72,83,-11
2008-01-19,Blackburn,Middlesbrough,1,1,D,76,75,1
2008-01-19,Fulham,Arsenal,0,3,A,74,80,-6
2008-01-19,Newcastle,Bolton,0,0,D,77,75,2
2008-01-19,Portsmouth,Derby,3,1,H,76,69,7
2008-01-19,Reading,Man United,0,2,A,74,83,-9
2008-01-19,Tottenham,Sunderland,2,0,H,78,71,7
2008-01-20,Man City,West Ham,1,1,D,75,76,-1
2008-01-20,Wigan,Everton,1,2,A,72,76,-4
2008-01-21,Liverpool,Aston Villa,2,2,D,81,75,6
2008-01-26,Aston Villa,Blackburn,1,1,D,75,76,-1
2008-01-29,Arsenal,Newcastle,3,0,H,80,77,3
2008-01-29,Bolton,Fulham,0,0,D,75,74,1
2008-01-29,Middlesbrough,Wigan,1,0,H,75,72,3
2008-01-29,Sunderland,Birmingham,2,0,H,71,72,-1
2008-01-30,Chelsea,Reading,1,0,H,83,74,9
2008-01-30,Derby,Man City,1,1,D,69,75,-6
2008-01-30,Everton,Tottenham,0,0,D,76,78,-2
2008-01-30,Man United,Portsmouth,2,0,H,83,76,7
2008-01-30,West Ham,Liverpool,1,0,H,76,81,-5
2008-02-02,Birmingham,Derby,1,1,D,72,69,3
2008-02-02,Blackburn,Everton,0,0,D,76,76,0
2008-02-02,Liverpool,Sunderland,3,0,H,81,71,10
2008-02-02,Man City,Arsenal,1,3,A,75,80,-5
2008-02-02,Portsmouth,Chelsea,1,1,D,76,83,-7
2008-02-02,Reading,Bolton,0,2,A,74,75,-1
2008-02-02,Tottenham,Man United,1,1,D,78,83,-5
2008-02-02,Wigan,West Ham,1,0,H,72,76,-4
2008-02-03,Fulham,Aston Villa,2,1,H,74,75,-1
2008-02-03,Newcastle,Middlesbrough,1,1,D,77,75,2
2008-02-09,Aston Villa,Newcastle,4,1,H,75,77,-2
2008-02-09,Bolton,Portsmouth,0,1,A,75,76,-1
2008-02-09,Derby,Tottenham,0,3,A,69,78,-9
2008-02-09,Everton,Reading,1,0,H,76,74,2
2008-02-09,Middlesbrough,Fulham,1,0,H,75,74,1
2008-02-09,Sunderland,Wigan,2,0,H,71,72,-1
2008-02-09,West Ham,Birmingham,1,1,D,76,72,4
2008-02-10,Chelsea,Liverpool,0,0,D,83,81,2
2008-02-10,Man United,Man City,1,2,A,83,75,8
2008-02-11,Arsenal,Blackburn,2,0,H,80,76,4
2008-02-23,Birmingham,Arsenal,2,2,D,72,80,-8
2008-02-23,Fulham,West Ham,0,1,A,74,76,-2
2008-02-23,Liverpool,Middlesbrough,3,2,H,81,75,6
2008-02-23,Newcastle,Man United,1,5,A,77,83,-6
2008-02-23,Portsmouth,Sunderland,1,0,H,76,71,5
2008-02-23,Wigan,Derby,2,0,H,72,69,3
2008-02-24,Blackburn,Bolton,4,1,H,76,75,1
2008-02-24,Reading,Aston Villa,1,2,A,74,75,-1
2008-02-25,Man City,Everton,0,2,A,75,76,-1
2008-03-01,Arsenal,Aston Villa,1,1,D,80,75,5
2008-03-01,Birmingham,Tottenham,4,1,H,72,78,-6
2008-03-01,Derby,Sunderland,0,0,D,69,71,-2
2008-03-01,Fulham,Man United,0,3,A,74,83,-9
2008-03-01,Man City,Wigan,0,0,D,75,72,3
2008-03-01,Middlesbrough,Reading,0,1,A,75,74,1
2008-03-01,Newcastle,Blackburn,0,1,A,77,76,1
2008-03-01,West Ham,Chelsea,0,4,A,76,83,-7
2008-03-02,Bolton,Liverpool,1,3,A,75,81,-6
2008-03-02,Everton,Portsmouth,3,1,H,76,76,0
2008-03-05,Liverpool,West Ham,4,0,H,81,76,5
2008-03-08,Blackburn,Fulham,1,1,D,76,74,2
2008-03-08,Liverpool,Newcastle,3,0,H,81,77,4
2008-03-08,Reading,Man City,2,0,H,74,75,-1
2008-03-09,Sunderland,Everton,0,1,A,71,76,-5
2008-03-09,Tottenham,West Ham,4,0,H,78,76,2
2008-03-09,Wigan,Arsenal,0,0,D,72,80,-8
2008-03-12,Aston Villa,Middlesbrough,1,1,D,75,75,0
2008-03-12,Chelsea,Derby,6,1,H,83,69,14
2008-03-12,Portsmouth,Birmingham,4,2,H,76,72,4
2008-03-15,Arsenal,Middlesbrough,1,1,D,80,75,5
2008-03-15,Derby,Man United,0,1,A,69,83,-14
2008-03-15,Liverpool,Reading,2,1,H,81,74,7
2008-03-15,Portsmouth,Aston Villa,2,0,H,76,75,1
2008-03-15,Sunderland,Chelsea,0,1,A,71,83,-12
2008-03-15,West Ham,Blackburn,2,1,H,76,76,0
2008-03-16,Fulham,Everton,1,0,H,74,76,-2
2008-03-16,Man City,Tottenham,2,1,H,75,78,-3
2008-03-16,Wigan,Bolton,1,0,H,72,75,-3
2008-03-17,Birmingham,Newcastle,1,1,D,72,77,-5
2008-03-19,Man United,Bolton,2,0,H,83,75,8
2008-03-19,Tottenham,Chelsea,4,4,D,78,83,-5
2008-03-22,Aston Villa,Sunderland,0,1,A,75,71,4
2008-03-22,Blackburn,Wigan,3,1,H,76,72,4
2008-03-22,Bolton,Man City,0,0,D,75,75,0
2008-03-22,Everton,West Ham,1,1,D,76,76,0
2008-03-22,Middlesbrough,Derby,1,0,H,75,69,6
2008-03-22,Newcastle,Fulham,2,0,H,77,74,3
2008-03-22,Reading,Birmingham,2,1,H,74,72,2
2008-03-22,Tottenham,Portsmouth,2,0,H,78,76,2
2008-03-23,Chelsea,Arsenal,2,1,H,83,80,3
2008-03-23,Man United,Liverpool,3,0,H,83,81,2
2008-03-29,Birmingham,Man City,3,1,H,72,75,-3
2008-03-29,Bolton,Arsenal,2,3,A,75,80,-5
2008-03-29,Derby,Fulham,2,2,D,69,74,-5
2008-03-29,Man United,Aston Villa,4,0,H,83,75,8
2008-03-29,Portsmouth,Wigan,2,0,H,76,72,4
2008-03-29,Reading,Blackburn,0,0,D,74,76,-2
2008-03-29,Sunderland,West Ham,2,1,H,71,76,-5
2008-03-30,Chelsea,Middlesbrough,1,0,H,83,75,8
2008-03-30,Liverpool,Everton,1,0,H,81,76,5
2008-03-30,Tottenham,Newcastle,1,4,A,78,77,1
2008-04-05,Arsenal,Liverpool,1,1,D,80,81,-1
2008-04-05,Aston Villa,Bolton,4,0,H,75,75,0
2008-04-05,Blackburn,Tottenham,1,1,D,76,78,-2
2008-04-05,Fulham,Sunderland,1,3,A,74,71,3
2008-04-05,Man City,Chelsea,0,2,A,75,83,-8
2008-04-05,Newcastle,Reading,3,0,H,77,74,3
2008-04-05,Wigan,Birmingham,2,0,H,72,72,0
2008-04-06,Everton,Derby,1,0,H,76,69,7
2008-04-06,Middlesbrough,Man United,2,2,D,75,83,-8
2008-04-08,West Ham,Portsmouth,0,1,A,76,76,0
2008-04-12,Birmingham,Everton,1,1,D,72,76,-4
2008-04-12,Bolton,West Ham,1,0,H,75,76,-1
2008-04-12,Derby,Aston Villa,0,6,A,69,75,-6
2008-04-12,Portsmouth,Newcastle,0,0,D,76,77,-1
2008-04-12,Reading,Fulham,0,2,A,74,74,0
2008-04-12,Sunderland,Man City,1,2,A,71,75,-4
2008-04-12,Tottenham,Middlesbrough,1,1,D,78,75,3
2008-04-13,Liverpool,Blackburn,3,1,H,81,76,5
2008-04-13,Man United,Arsenal,2,1,H,83,80,3
2008-04-14,Chelsea,Wigan,1,1,D,83,72,11
2008-04-17,Everton,Chelsea,0,1,A,76,83,-7
2008-04-19,Arsenal,Reading,2,0,H,80,74,6
2008-04-19,Blackburn,Man United,1,1,D,76,83,-7
2008-04-19,Fulham,Liverpool,0,2,A,74,81,-7
2008-04-19,Middlesbrough,Bolton,0,1,A,75,75,0
2008-04-19,West Ham,Derby,2,1,H,76,69,7
2008-04-19,Wigan,Tottenham,1,1,D,72,78,-6
2008-04-20,Aston Villa,Birmingham,5,1,H,75,72,3
2008-04-20,Man City,Portsmouth,3,1,H,75,76,-1
2008-04-20,Newcastle,Sunderland,2,0,H,77,71,6
2008-04-26,Birmingham,Liverpool,2,2,D,72,81,-9
2008-04-26,Chelsea,Man United,2,1,H,83,83,0
2008-04-26,Man City,Fulham,2,3,A,75,74,1
2008-04-26,Sunderland,Middlesbrough,3,2,H,71,75,-4
2008-04-26,Tottenham,Bolton,1,1,D,78,75,3
2008-04-26,West Ham,Newcastle,2,2,D,76,77,-1
2008-04-26,Wigan,Reading,0,0,D,72,74,-2
2008-04-27,Everton,Aston Villa,2,2,D,76,75,1
2008-04-27,Portsmouth,Blackburn,0,1,A,76,76,0
2008-04-28,Derby,Arsenal,2,6,A,69,80,-11
2008-05-03,Aston Villa,Wigan,0,2,A,75,72,3
2008-05-03,Blackburn,Derby,3,1,H,76,69,7
2008-05-03,Bolton,Sunderland,2,0,H,75,71,4
2008-05-03,Fulham,Birmingham,2,0,H,74,72,2
2008-05-03,Man United,West Ham,4,1,H,83,76,7
2008-05-03,Middlesbrough,Portsmouth,2,0,H,75,76,-1
2008-05-03,Reading,Tottenham,0,1,A,74,78,-4
2008-05-04,Arsenal,Everton,1,0,H,80,76,4
2008-05-04,Liverpool,Man City,1,0,H,81,75,6
2008-05-05,Newcastle,Chelsea,0,2,A,77,83,-6
2008-05-11,Birmingham,Blackburn,4,1,H,72,76,-4
2008-05-11,Chelsea,Bolton,1,1,D,83,75,8
2008-05-11,Derby,Reading,0,4,A,69,74,-5
2008-05-11,Everton,Newcastle,3,1,H,76,77,-1
2008-05-11,Middlesbrough,Man City,8,1,H,75,75,0
2008-05-11,Portsmouth,Fulham,0,1,A,76,74,2
2008-05-11,Sunderland,Arsenal,0,1,A,71,80,-9
2008-05-11,Tottenham,Liverpool,0,2,A,78,81,-3
2008-05-11,West Ham,Aston Villa,2,2,D,76,75,1
2008-05-11,Wigan,Man United,0,2,A,72,83,-11
