Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff
2002-09-15,Tottenham,West Ham,3,2,H,5,10,50,-4,0.3684210526315789,8,6,2,0.6,4,1,53,-9,0.3947368421052632,2,9,-7,0.0,0,0,0,0,0,0,0,0,0.6,,9,-3,5,-0.026315789473684292,0.6,9
2002-09-16,Birmingham,Aston Villa,3,0,H,5,5,-1,-1,0.0,5,7,-2,0.2,5,6,50,-1,0.3157894736842105,3,3,0,0.4,0,0,0,0,0,0,0,0,0.2,0.4,-1,-51,0,-0.3157894736842105,-0.2,-2
2002-09-21,Arsenal,Bolton,2,1,H,6,14,87,43,0.6842105263157895,15,6,9,0.6666666666666666,5,6,40,-18,0.2368421052631579,6,9,-3,0.4,0,0,0,0,0,0,0,0,0.6,0.4,8,47,61,0.4473684210526316,0.2666666666666666,12
2002-09-21,Liverpool,West Brom,2,0,H,6,12,80,37,0.631578947368421,13,8,5,0.5,6,9,-1,-1,0.0,6,9,-3,0.5,0,0,0,0,1,0,0,0,0.4,0.6,3,81,38,0.631578947368421,0.0,8
2002-09-21,Man United,Tottenham,1,0,H,6,8,77,42,0.631578947368421,5,5,0,0.3333333333333333,6,13,50,-4,0.3684210526315789,11,8,3,0.6666666666666666,0,0,0,0,0,0,0,0,0.2,0.8,-5,27,46,0.2631578947368421,-0.3333333333333333,-3
2002-09-21,Middlesboro,Birmingham,1,0,H,6,8,-1,-1,0.0,7,5,2,0.3333333333333333,6,8,-1,-1,0.0,8,7,1,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0.0,0.0,1
2002-09-21,Newcastle,Sunderland,2,0,H,5,4,71,22,0.5526315789473685,6,8,-2,0.2,6,5,40,-22,0.2631578947368421,2,8,-6,0.16666666666666666,0,0,0,0,0,0,0,0,0.2,0.2,-1,31,44,0.2894736842105264,0.033333333333333354,4
2002-09-21,Southampton,Charlton,0,0,D,6,5,45,-8,0.3157894736842105,3,7,-4,0.16666666666666666,6,6,44,-11,0.2631578947368421,6,10,-4,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,-1,1,3,0.05263157894736842,-0.16666666666666666,0
2002-09-21,West Ham,Man City,0,0,D,5,1,53,-9,0.3947368421052632,4,12,-8,0.0,6,7,-1,-1,0.0,7,9,-2,0.3333333333333333,0,0,1,0,0,0,0,0,0.0,0.4,-6,54,-8,0.3947368421052632,-0.3333333333333333,-6
2002-09-22,Aston Villa,Everton,3,2,H,6,6,50,-1,0.3157894736842105,3,6,-3,0.3333333333333333,6,8,43,-12,0.2894736842105263,7,8,-1,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.4,-2,7,11,0.02631578947368418,0.0,-2
2002-09-22,Blackburn,Leeds,1,0,H,6,6,46,4,0.3157894736842105,7,8,-1,0.16666666666666666,6,12,66,16,0.4736842105263158,10,4,6,0.6666666666666666,0,0,0,0,0,0,0,0,0.2,0.6,-6,-20,-12,-0.1578947368421053,-0.5,-7
2002-09-23,Fulham,Chelsea,0,0,D,5,10,44,-8,0.2631578947368421,12,6,6,0.6,6,12,64,28,0.4473684210526316,13,8,5,0.5,0,0,0,0,0,0,0,0,0.6,0.4,-2,-20,-36,-0.1842105263157895,0.09999999999999998,1
2002-09-28,Birmingham,Newcastle,0,2,A,7,8,-1,-1,0.0,8,8,0,0.2857142857142857,6,7,71,22,0.5526315789473685,8,8,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.2,1,-72,-23,-0.5526315789473685,-0.047619047619047616,0
2002-09-28,Bolton,Southampton,1,1,D,6,6,40,-18,0.2368421052631579,7,11,-4,0.3333333333333333,7,6,45,-8,0.3157894736842105,3,7,-4,0.14285714285714285,0,0,0,0,0,0,0,0,0.4,0.2,0,-5,-10,-0.0789473684210526,0.19047619047619047,0
2002-09-28,Charlton,Man United,1,3,A,7,7,44,-11,0.2631578947368421,6,10,-4,0.2857142857142857,7,11,77,42,0.631578947368421,6,5,1,0.42857142857142855,0,0,0,0,0,0,0,0,0.2,0.4,-4,-33,-53,-0.3684210526315789,-0.14285714285714285,-5
2002-09-28,Chelsea,West Ham,2,3,A,7,13,64,28,0.4473684210526316,13,8,5,0.42857142857142855,6,2,53,-9,0.3947368421052632,4,12,-8,0.0,0,0,0,0,0,0,0,0,0.4,0.0,11,11,37,0.05263157894736836,0.42857142857142855,13
2002-09-28,Everton,Fulham,2,0,H,7,8,43,-12,0.2894736842105263,9,11,-2,0.2857142857142857,6,11,44,-8,0.2631578947368421,12,6,6,0.5,0,0,0,0,0,0,0,0,0.2,0.4,-3,-1,-4,0.026315789473684237,-0.2142857142857143,-8
2002-09-28,Leeds,Arsenal,1,4,A,7,12,66,16,0.4736842105263158,10,5,5,0.5714285714285714,7,17,87,43,0.6842105263157895,17,7,10,0.7142857142857143,0,0,0,0,1,0,0,0,0.4,0.8,-5,-21,-27,-0.21052631578947367,-0.1428571428571429,-5
2002-09-28,Man City,Liverpool,0,3,A,7,8,-1,-1,0.0,7,9,-2,0.2857142857142857,7,15,80,37,0.631578947368421,15,8,7,0.5714285714285714,0,0,0,0,0,0,0,0,0.2,0.4,-7,-81,-38,-0.631578947368421,-0.2857142857142857,-9
2002-09-28,Sunderland,Aston Villa,1,0,H,7,5,40,-22,0.2631578947368421,2,10,-8,0.14285714285714285,7,9,50,-1,0.3157894736842105,6,8,-2,0.42857142857142855,0,0,1,0,0,0,0,0,0.2,0.6,-4,-10,-21,-0.05263157894736842,-0.2857142857142857,-6
2002-09-28,Tottenham,Middlesboro,0,3,A,7,13,50,-4,0.3684210526315789,11,9,2,0.5714285714285714,7,11,-1,-1,0.0,8,5,3,0.42857142857142855,0,0,0,0,0,0,0,0,0.6,0.6,2,51,-3,0.3684210526315789,0.14285714285714285,-1
2002-09-30,West Brom,Blackburn,0,2,A,7,9,-1,-1,0.0,6,11,-5,0.42857142857142855,7,9,46,4,0.3157894736842105,8,8,0,0.2857142857142857,0,0,0,0,0,0,0,0,0.6,0.2,0,-47,-5,-0.3157894736842105,0.14285714285714285,-5
2002-10-05,Middlesboro,Bolton,2,0,H,8,14,-1,-1,0.0,11,5,6,0.5,7,7,40,-18,0.2368421052631579,8,12,-4,0.2857142857142857,0,0,0,0,0,0,0,0,0.6,0.4,7,-41,17,-0.2368421052631579,0.2142857142857143,10
2002-10-05,Newcastle,West Brom,2,1,H,7,10,71,22,0.5526315789473685,10,8,2,0.42857142857142855,8,9,-1,-1,0.0,6,13,-7,0.375,0,0,0,0,0,0,0,0,0.4,0.6,1,72,23,0.5526315789473685,0.05357142857142855,9
2002-10-05,Southampton,Man City,2,0,H,8,7,45,-8,0.3157894736842105,4,8,-4,0.125,8,8,-1,-1,0.0,7,12,-5,0.25,0,0,0,0,0,0,0,0,0.2,0.2,-1,46,-7,0.3157894736842105,-0.125,1
2002-10-05,West Ham,Birmingham,1,2,A,7,5,53,-9,0.3947368421052632,7,14,-7,0.14285714285714285,8,8,-1,-1,0.0,8,10,-2,0.25,0,0,0,0,0,0,0,0,0.2,0.4,-3,54,-8,0.3947368421052632,-0.10714285714285715,-5
2002-10-06,Arsenal,Sunderland,3,1,H,8,20,87,43,0.6842105263157895,21,8,13,0.75,8,8,40,-22,0.2631578947368421,3,10,-7,0.25,1,0,0,0,0,0,0,0,0.8,0.2,12,47,65,0.4210526315789474,0.5,20
2002-10-06,Aston Villa,Leeds,0,0,D,8,9,50,-1,0.3157894736842105,6,9,-3,0.375,8,12,66,16,0.4736842105263158,11,9,2,0.5,0,0,0,0,0,0,0,0,0.4,0.4,-3,-16,-17,-0.1578947368421053,-0.125,-5
2002-10-06,Blackburn,Tottenham,1,2,A,8,12,46,4,0.3157894736842105,10,8,2,0.375,8,13,50,-4,0.3684210526315789,11,12,-1,0.5,0,0,0,0,0,0,0,0,0.4,0.4,-1,-4,8,-0.05263157894736842,-0.125,3
2002-10-06,Fulham,Charlton,1,0,H,7,11,44,-8,0.2631578947368421,12,8,4,0.42857142857142855,8,7,44,-11,0.2631578947368421,7,13,-6,0.25,0,0,0,0,0,0,0,0,0.4,0.2,4,0,3,0.0,0.17857142857142855,10
2002-10-06,Liverpool,Chelsea,1,0,H,8,18,80,37,0.631578947368421,18,8,10,0.625,8,13,64,28,0.4473684210526316,15,11,4,0.375,1,0,0,0,0,0,0,0,0.6,0.4,5,16,9,0.18421052631578944,0.25,6
2002-10-07,Man United,Everton,3,0,H,8,14,77,42,0.631578947368421,9,6,3,0.5,8,11,43,-12,0.2894736842105263,11,11,0,0.375,0,0,0,0,0,0,0,0,0.6,0.4,3,34,54,0.3421052631578947,0.125,3
2002-10-19,Blackburn,Newcastle,5,2,H,9,12,46,4,0.3157894736842105,11,10,1,0.3333333333333333,8,13,71,22,0.5526315789473685,12,9,3,0.5,0,0,0,0,1,0,0,0,0.4,0.6,-1,-25,-18,-0.23684210526315796,-0.16666666666666669,-2
2002-10-19,Everton,Arsenal,2,1,H,9,11,43,-12,0.2894736842105263,11,14,-3,0.3333333333333333,9,23,87,43,0.6842105263157895,24,9,15,0.7777777777777778,0,0,0,0,1,1,0,0,0.4,1.0,-12,-44,-55,-0.39473684210526316,-0.4444444444444445,-18
2002-10-19,Fulham,Man United,1,1,D,8,14,44,-8,0.2631578947368421,13,8,5,0.5,9,17,77,42,0.631578947368421,12,6,6,0.5555555555555556,0,0,0,0,1,0,0,0,0.6,0.6,-3,-33,-50,-0.3684210526315789,-0.05555555555555558,-1
2002-10-19,Leeds,Liverpool,0,1,A,9,13,66,16,0.4736842105263158,11,9,2,0.4444444444444444,9,21,80,37,0.631578947368421,19,8,11,0.6666666666666666,0,0,0,0,1,0,0,0,0.4,0.8,-8,-14,-21,-0.1578947368421052,-0.2222222222222222,-9
2002-10-19,Man City,Chelsea,0,3,A,9,8,-1,-1,0.0,7,14,-7,0.2222222222222222,9,13,64,28,0.4473684210526316,15,12,3,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,0.4,-5,-65,-29,-0.4473684210526316,-0.1111111111111111,-10
2002-10-19,Sunderland,West Ham,0,1,A,9,8,40,-22,0.2631578947368421,4,13,-9,0.2222222222222222,8,5,53,-9,0.3947368421052632,8,16,-8,0.125,0,0,0,0,0,0,0,0,0.2,0.2,3,-13,-13,-0.13157894736842113,0.09722222222222221,-1
2002-10-19,West Brom,Birmingham,1,1,D,9,9,-1,-1,0.0,7,15,-8,0.3333333333333333,9,11,-1,-1,0.0,10,11,-1,0.3333333333333333,0,0,1,0,0,0,0,0,0.4,0.4,-2,0,0,0.0,0.0,-7
2002-10-20,Charlton,Middlesboro,1,0,H,9,7,44,-11,0.2631578947368421,7,14,-7,0.2222222222222222,9,17,-1,-1,0.0,13,5,8,0.5555555555555556,0,0,0,0,1,0,0,0,0.0,0.8,-10,45,-10,0.2631578947368421,-0.33333333333333337,-15
2002-10-20,Tottenham,Bolton,3,1,H,9,16,50,-4,0.3684210526315789,13,13,0,0.5555555555555556,8,7,40,-18,0.2368421052631579,8,14,-6,0.25,0,0,0,0,0,0,0,0,0.4,0.2,9,10,14,0.13157894736842102,0.3055555555555556,6
2002-10-21,Aston Villa,Southampton,0,1,A,9,10,50,-1,0.3157894736842105,6,9,-3,0.3333333333333333,9,10,45,-8,0.3157894736842105,6,8,-2,0.2222222222222222,0,0,0,0,0,0,0,0,0.4,0.4,0,5,7,0.0,0.1111111111111111,-1
2002-10-23,Fulham,West Ham,0,1,A,9,15,44,-8,0.2631578947368421,14,9,5,0.4444444444444444,9,8,53,-9,0.3947368421052632,9,16,-7,0.2222222222222222,0,0,0,0,0,0,0,0,0.4,0.4,7,-9,1,-0.13157894736842113,0.2222222222222222,12
2002-10-26,Arsenal,Blackburn,1,2,A,10,23,87,43,0.6842105263157895,25,11,14,0.7,10,15,46,4,0.3157894736842105,16,12,4,0.4,0,0,0,0,0,0,0,0,0.8,0.6,8,41,39,0.368421052631579,0.29999999999999993,10
2002-10-26,Birmingham,Man City,0,2,A,10,12,-1,-1,0.0,11,12,-1,0.3,10,8,-1,-1,0.0,7,17,-10,0.2,0,0,0,0,0,0,1,0,0.4,0.0,4,0,0,0.0,0.09999999999999998,9
2002-10-26,Chelsea,West Brom,2,0,H,10,16,64,28,0.4473684210526316,18,12,6,0.4,10,10,-1,-1,0.0,8,16,-8,0.3,0,0,0,0,0,0,0,0,0.4,0.2,6,65,29,0.4473684210526316,0.10000000000000003,14
2002-10-26,Liverpool,Tottenham,2,1,H,10,24,80,37,0.631578947368421,20,8,12,0.7,10,19,50,-4,0.3684210526315789,16,14,2,0.6,1,1,0,0,0,0,0,0,1.0,0.6,5,30,41,0.2631578947368421,0.09999999999999998,10
2002-10-26,Man United,Aston Villa,1,1,D,10,18,77,42,0.631578947368421,13,7,6,0.5,10,10,50,-1,0.3157894736842105,6,10,-4,0.3,0,0,0,0,0,0,0,0,0.6,0.2,8,27,43,0.3157894736842105,0.2,10
