Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,AwayOVA,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff
2013-08-17,Arsenal,Aston Villa,1,3,A,80,74,6,0,0,73,35,0.5526315789473685,0,0,0,,0,0,41,-22,0.2631578947368421,0,0,0,,0,0,0,0,0,0,0,0,,,0,32,57,0.2894736842105264,,0
2013-08-17,Liverpool,Stoke,1,0,H,80,74,6,0,0,61,28,0.42105263157894735,0,0,0,,0,0,42,-11,0.2368421052631579,0,0,0,,0,0,0,0,0,0,0,0,,,0,19,39,0.18421052631578944,,0
2013-08-17,Norwich,Everton,2,2,D,74,78,-4,0,0,44,-17,0.2631578947368421,0,0,0,,0,0,63,15,0.42105263157894735,0,0,0,,0,0,0,0,0,0,0,0,,,0,-19,-32,-0.15789473684210525,,0
2013-08-17,Sunderland,Fulham,0,1,A,74,75,-1,0,0,39,-13,0.2368421052631579,0,0,0,,0,0,43,-10,0.2894736842105263,0,0,0,,0,0,0,0,0,0,0,0,,,0,-4,-3,-0.05263157894736842,,0
2013-08-17,Swansea,Man United,1,4,A,76,82,-6,0,0,46,-4,0.2894736842105263,0,0,0,,0,0,89,43,0.7368421052631579,0,0,0,,0,0,0,0,0,0,0,0,,,0,-43,-47,-0.4473684210526315,,0
2013-08-17,West Brom,Southampton,0,1,A,74,75,-1,0,0,49,-4,0.3684210526315789,0,0,0,,0,0,41,-11,0.2368421052631579,0,0,0,,0,0,0,0,0,0,0,0,,,0,8,7,0.13157894736842102,,0
2013-08-17,West Ham,Cardiff,2,0,H,74,72,2,0,0,46,-8,0.3157894736842105,0,0,0,,0,0,-1,-1,0.0,0,0,0,,0,0,0,0,0,0,0,0,,,0,47,-7,0.3157894736842105,,0
2013-08-18,Chelsea,Hull,2,0,H,82,72,10,0,0,75,36,0.5789473684210527,0,0,0,,0,0,-1,-1,0.0,0,0,0,,0,0,0,0,0,0,0,0,,,0,76,37,0.5789473684210527,,0
2013-08-18,Crystal Palace,Tottenham,0,1,A,72,80,-8,0,0,-1,-1,0.0,0,0,0,,0,0,72,20,0.5526315789473685,0,0,0,,0,0,0,0,0,0,0,0,,,0,-73,-21,-0.5526315789473685,,0
2013-08-19,Man City,Newcastle,4,0,H,82,76,6,0,0,78,32,0.6052631578947368,0,0,0,,0,0,41,-23,0.2894736842105263,0,0,0,,0,0,0,0,0,0,0,0,,,0,37,55,0.3157894736842105,,0
2013-08-21,Chelsea,Aston Villa,2,1,H,82,74,8,1,3,75,36,0.5789473684210527,2,0,2,1.0,1,3,41,-22,0.2631578947368421,3,1,2,1.0,0,0,0,0,0,0,0,0,,,0,34,58,0.31578947368421056,0.0,0
2013-08-24,Aston Villa,Liverpool,0,1,A,74,80,-6,2,3,41,-22,0.2631578947368421,4,3,1,0.5,1,3,61,28,0.42105263157894735,1,0,1,1.0,0,0,0,0,0,0,0,0,,,0,-20,-50,-0.15789473684210525,-0.5,0
2013-08-24,Everton,West Brom,0,0,D,78,74,4,1,1,63,15,0.42105263157894735,2,2,0,0.0,1,0,49,-4,0.3684210526315789,0,1,-1,0.0,0,0,0,0,0,0,0,0,,,1,14,19,0.05263157894736842,0.0,1
2013-08-24,Fulham,Arsenal,1,3,A,75,80,-5,1,3,43,-10,0.2894736842105263,1,0,1,1.0,1,0,73,35,0.5526315789473685,1,3,-2,0.0,0,0,0,0,0,0,0,0,,,3,-30,-45,-0.26315789473684215,1.0,3
2013-08-24,Hull,Norwich,1,0,H,72,74,-2,1,0,-1,-1,0.0,0,2,-2,0.0,1,1,44,-17,0.2631578947368421,2,2,0,0.0,0,0,0,0,0,0,0,0,,,-1,-45,16,-0.2631578947368421,0.0,-2
2013-08-24,Newcastle,West Ham,0,0,D,76,74,2,1,0,41,-23,0.2894736842105263,0,4,-4,0.0,1,3,46,-8,0.3157894736842105,2,0,2,1.0,0,0,0,0,0,0,0,0,,,-3,-5,-15,-0.02631578947368418,-1.0,-6
2013-08-24,Southampton,Sunderland,1,1,D,75,74,1,1,3,41,-11,0.2368421052631579,1,0,1,1.0,1,0,39,-13,0.2368421052631579,0,1,-1,0.0,0,0,0,0,0,0,0,0,,,3,2,2,0.0,1.0,2
2013-08-24,Stoke,Crystal Palace,2,1,H,74,72,2,1,0,42,-11,0.2368421052631579,0,1,-1,0.0,1,0,-1,-1,0.0,0,1,-1,0.0,0,0,0,0,0,0,0,0,,,0,43,-10,0.2368421052631579,0.0,0
2013-08-25,Cardiff,Man City,3,2,H,72,82,-10,1,0,-1,-1,0.0,0,2,-2,0.0,1,3,78,32,0.6052631578947368,4,0,4,1.0,0,0,0,0,0,0,0,0,,,-3,-79,-33,-0.6052631578947368,-1.0,-6
2013-08-25,Tottenham,Swansea,1,0,H,80,76,4,1,3,72,20,0.5526315789473685,1,0,1,1.0,1,0,46,-4,0.2894736842105263,1,4,-3,0.0,0,0,0,0,0,0,0,0,,,3,26,24,0.26315789473684215,1.0,4
2013-08-26,Man United,Chelsea,0,0,D,82,82,0,1,3,89,43,0.7368421052631579,4,1,3,1.0,2,6,75,36,0.5789473684210527,4,1,3,1.0,0,0,0,0,0,0,0,0,,,-3,14,7,0.1578947368421052,0.0,0
2013-08-31,Cardiff,Everton,0,0,D,72,78,-6,2,3,-1,-1,0.0,3,4,-1,0.5,2,2,63,15,0.42105263157894735,2,2,0,0.0,0,0,0,0,0,0,0,0,,,1,-64,-16,-0.42105263157894735,0.5,-1
2013-08-31,Crystal Palace,Sunderland,3,1,H,72,74,-2,2,0,-1,-1,0.0,1,3,-2,0.0,2,1,39,-13,0.2368421052631579,1,2,-1,0.0,0,0,0,0,0,0,0,0,,,-1,-40,12,-0.2368421052631579,0.0,-1
2013-08-31,Man City,Hull,2,0,H,82,72,10,2,3,78,32,0.6052631578947368,6,3,3,0.5,2,3,-1,-1,0.0,1,2,-1,0.5,0,0,0,0,0,0,0,0,,,0,79,33,0.6052631578947368,0.0,4
2013-08-31,Newcastle,Fulham,1,0,H,76,75,1,2,1,41,-23,0.2894736842105263,0,4,-4,0.0,2,3,43,-10,0.2894736842105263,2,3,-1,0.5,0,0,0,0,0,0,0,0,,,-2,-2,-13,0.0,-0.5,-3
2013-08-31,Norwich,Southampton,1,0,H,74,75,-1,2,1,44,-17,0.2631578947368421,2,3,-1,0.0,2,4,41,-11,0.2368421052631579,2,1,1,0.5,0,0,0,0,0,0,0,0,,,-3,3,-6,0.02631578947368418,-0.5,-2
2013-08-31,West Ham,Stoke,0,1,A,74,74,0,2,4,46,-8,0.3157894736842105,2,0,2,0.5,2,3,42,-11,0.2368421052631579,2,2,0,0.5,0,0,0,0,0,0,0,0,,,1,4,3,0.0789473684210526,0.0,2
