Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff
2005-08-27,Wigan,Sunderland,1,0,H,2,0,-1,-1,0.0,0,2,-2,0.0,3,0,-1,-1,0.0,2,6,-4,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0.0,0.0,2
2005-08-28,Middlesbrough,Charlton,0,3,A,3,4,55,7,0.3684210526315789,3,2,1,0.3333333333333333,2,6,46,-16,0.3157894736842105,4,1,3,1.0,0,0,0,0,0,0,0,0,,,-2,9,23,0.05263157894736842,-0.6666666666666667,-2
2005-08-28,Newcastle,Man United,0,2,A,3,1,44,-10,0.2631578947368421,0,4,-4,0.0,2,6,77,32,0.5789473684210527,3,0,3,1.0,0,0,0,0,0,0,0,0,,,-5,-33,-42,-0.31578947368421056,-1.0,-7
2005-09-10,Birmingham,Charlton,0,1,A,4,4,45,-6,0.2894736842105263,4,7,-3,0.25,3,9,46,-16,0.3157894736842105,7,1,6,1.0,0,0,0,0,0,0,0,0,,,-5,-1,10,-0.02631578947368418,-0.75,-9
2005-09-10,Chelsea,Sunderland,2,0,H,4,12,95,57,0.7631578947368421,8,0,8,1.0,4,0,-1,-1,0.0,2,7,-5,0.0,1,0,0,0,0,0,1,0,,,12,96,58,0.7631578947368421,1.0,13
2005-09-10,Everton,Portsmouth,0,1,A,3,3,61,-1,0.4736842105263158,1,3,-2,0.3333333333333333,4,1,39,-16,0.2631578947368421,3,7,-4,0.0,0,0,0,0,0,0,0,0,,,2,22,15,0.21052631578947373,0.3333333333333333,2
2005-09-10,Man United,Man City,1,1,D,3,9,77,32,0.5789473684210527,5,0,5,1.0,4,10,52,8,0.34210526315789475,6,3,3,0.75,0,0,0,0,1,0,0,0,,,-1,25,24,0.2368421052631579,0.25,2
2005-09-10,Middlesbrough,Arsenal,2,1,H,4,4,55,7,0.3684210526315789,3,5,-2,0.25,3,6,83,51,0.6578947368421053,6,2,4,0.6666666666666666,0,0,0,0,0,0,0,0,,,-2,-28,-44,-0.2894736842105264,-0.41666666666666663,-6
2005-09-10,Newcastle,Fulham,1,1,D,4,1,44,-10,0.2631578947368421,0,6,-6,0.0,4,4,44,-8,0.3157894736842105,3,6,-3,0.25,0,0,0,0,0,0,0,0,,,-3,0,-2,-0.05263157894736842,-0.25,-3
2005-09-10,Tottenham,Liverpool,0,0,D,4,7,52,6,0.3684210526315789,4,2,2,0.5,2,4,58,11,0.4473684210526316,1,0,1,0.5,0,0,0,0,0,0,0,0,,,3,-6,-5,-0.07894736842105265,0.0,1
2005-09-10,West Brom,Wigan,1,2,A,4,4,34,-25,0.15789473684210525,4,8,-4,0.25,3,3,-1,-1,0.0,1,2,-1,0.3333333333333333,0,0,0,0,0,0,0,0,,,1,35,-24,0.15789473684210525,-0.08333333333333331,-3
2005-09-11,Bolton,Blackburn,0,0,D,4,7,58,5,0.42105263157894735,6,4,2,0.5,4,4,42,-11,0.2368421052631579,3,5,-2,0.25,0,0,0,0,0,0,0,0,,,3,16,16,0.18421052631578944,0.25,4
2005-09-12,West Ham,Aston Villa,4,0,H,3,4,-1,-1,0.0,4,3,1,0.3333333333333333,4,5,47,-7,0.3157894736842105,4,4,0,0.25,0,0,0,0,0,0,0,0,,,-1,-48,6,-0.3157894736842105,0.08333333333333331,1
2005-09-17,Aston Villa,Tottenham,1,1,D,5,5,47,-7,0.3157894736842105,4,8,-4,0.2,5,8,52,6,0.3684210526315789,4,2,2,0.4,0,0,0,0,0,0,0,0,0.2,0.4,-3,-5,-13,-0.05263157894736842,-0.2,-6
2005-09-17,Charlton,Chelsea,0,2,A,4,12,46,-16,0.3157894736842105,8,1,7,1.0,5,15,95,57,0.7631578947368421,10,0,10,1.0,1,0,0,0,1,1,0,0,,1.0,-3,-49,-73,-0.44736842105263164,0.0,-3
2005-09-17,Fulham,West Ham,1,2,A,5,5,44,-8,0.3157894736842105,4,7,-3,0.2,4,7,-1,-1,0.0,8,3,5,0.5,0,0,0,0,0,0,0,0,0.2,,-2,45,-7,0.3157894736842105,-0.3,-8
2005-09-17,Portsmouth,Birmingham,1,1,D,5,4,39,-16,0.2631578947368421,4,7,-3,0.2,5,4,45,-6,0.2894736842105263,4,8,-4,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,-6,-10,-0.026315789473684237,0.0,1
2005-09-17,Sunderland,West Brom,1,1,D,5,0,-1,-1,0.0,2,9,-7,0.0,5,4,34,-25,0.15789473684210525,5,10,-5,0.2,0,0,1,1,0,0,1,0,0.0,0.2,-4,-35,24,-0.15789473684210525,-0.2,-2
2005-09-18,Blackburn,Newcastle,0,3,A,5,5,42,-11,0.2368421052631579,3,5,-2,0.2,5,2,44,-10,0.2631578947368421,1,7,-6,0.0,0,0,0,0,0,0,0,0,0.2,0.0,3,-2,-1,-0.02631578947368418,0.2,4
2005-09-18,Liverpool,Man United,0,0,D,3,5,58,11,0.4473684210526316,1,0,1,0.3333333333333333,4,10,77,32,0.5789473684210527,6,1,5,0.75,0,0,0,0,0,0,0,0,,,-5,-19,-21,-0.13157894736842107,-0.4166666666666667,-4
2005-09-18,Man City,Bolton,0,1,A,5,11,52,8,0.34210526315789475,7,4,3,0.6,5,8,58,5,0.42105263157894735,6,4,2,0.4,0,0,0,0,0,0,0,0,0.6,0.4,3,-6,3,-0.0789473684210526,0.19999999999999996,1
2005-09-18,Wigan,Middlesbrough,1,1,D,4,6,-1,-1,0.0,3,3,0,0.5,5,7,55,7,0.3684210526315789,5,6,-1,0.4,0,0,0,0,0,0,0,0,,0.4,-1,-56,-8,-0.3684210526315789,0.09999999999999998,1
2005-09-19,Arsenal,Everton,2,0,H,4,6,83,51,0.6578947368421053,7,4,3,0.5,4,3,61,-1,0.4736842105263158,1,4,-3,0.25,0,0,0,0,0,0,0,0,,,3,22,52,0.1842105263157895,0.25,6
2005-09-24,Birmingham,Liverpool,2,2,D,6,5,45,-6,0.2894736842105263,5,9,-4,0.16666666666666666,4,6,58,11,0.4473684210526316,1,0,1,0.25,0,0,0,0,0,0,0,0,0.2,,-1,-13,-17,-0.15789473684210525,-0.08333333333333334,-5
2005-09-24,Bolton,Portsmouth,1,0,H,6,11,58,5,0.42105263157894735,7,4,3,0.5,6,5,39,-16,0.2631578947368421,5,8,-3,0.16666666666666666,0,0,0,0,0,0,0,0,0.6,0.2,6,19,21,0.15789473684210525,0.33333333333333337,6
2005-09-24,Chelsea,Aston Villa,2,1,H,6,18,95,57,0.7631578947368421,12,0,12,1.0,6,6,47,-7,0.3157894736842105,5,9,-4,0.16666666666666666,1,1,0,0,0,0,0,0,1.0,0.2,12,48,64,0.44736842105263164,0.8333333333333334,16
2005-09-24,Everton,Wigan,0,1,A,5,3,61,-1,0.4736842105263158,1,6,-5,0.2,5,7,-1,-1,0.0,4,4,0,0.4,0,0,1,0,0,0,0,0,0.2,0.4,-4,62,0,0.4736842105263158,-0.2,-5
2005-09-24,Man United,Blackburn,1,2,A,5,11,77,32,0.5789473684210527,6,1,5,0.6,6,5,42,-11,0.2368421052631579,3,8,-5,0.16666666666666666,0,0,0,0,0,0,0,0,0.6,0.2,6,35,43,0.34210526315789475,0.43333333333333335,10
2005-09-24,Newcastle,Man City,1,0,H,6,5,44,-10,0.2631578947368421,4,7,-3,0.16666666666666666,6,11,52,8,0.34210526315789475,7,5,2,0.5,0,0,0,0,0,0,0,0,0.2,0.6,-6,-8,-18,-0.07894736842105265,-0.33333333333333337,-5
2005-09-24,West Brom,Charlton,1,2,A,6,5,34,-25,0.15789473684210525,6,11,-5,0.16666666666666666,5,12,46,-16,0.3157894736842105,8,3,5,0.8,0,0,0,0,0,0,0,0,0.2,0.8,-7,-12,-9,-0.15789473684210525,-0.6333333333333334,-10
2005-09-24,West Ham,Arsenal,0,0,D,5,10,-1,-1,0.0,10,4,6,0.6,5,9,83,51,0.6578947368421053,9,4,5,0.6,0,0,0,0,0,0,0,0,0.6,0.6,1,-84,-52,-0.6578947368421053,0.0,1
2005-09-25,Middlesbrough,Sunderland,0,2,A,6,8,55,7,0.3684210526315789,6,7,-1,0.3333333333333333,6,1,-1,-1,0.0,3,10,-7,0.0,0,0,0,0,0,0,0,0,0.4,0.0,7,56,8,0.3684210526315789,0.3333333333333333,6
2005-09-26,Tottenham,Fulham,1,0,H,6,9,52,6,0.3684210526315789,5,3,2,0.3333333333333333,6,5,44,-8,0.3157894736842105,5,9,-4,0.16666666666666666,0,0,0,0,0,0,0,0,0.2,0.2,4,8,14,0.05263157894736842,0.16666666666666666,6
2005-10-01,Blackburn,West Brom,2,0,H,7,8,42,-11,0.2368421052631579,5,9,-4,0.2857142857142857,7,5,34,-25,0.15789473684210525,7,13,-6,0.14285714285714285,0,0,0,0,0,0,0,0,0.2,0.0,3,8,14,0.07894736842105265,0.14285714285714285,2
2005-10-01,Charlton,Tottenham,2,3,A,6,15,46,-16,0.3157894736842105,10,4,6,0.8333333333333334,7,12,52,6,0.3684210526315789,6,3,3,0.42857142857142855,0,0,0,0,0,0,0,0,0.8,0.2,3,-6,-22,-0.05263157894736842,0.4047619047619048,3
2005-10-01,Fulham,Man United,2,3,A,7,5,44,-8,0.3157894736842105,5,10,-5,0.14285714285714285,6,11,77,32,0.5789473684210527,7,3,4,0.5,0,0,0,0,0,0,0,0,0.2,0.4,-6,-33,-40,-0.26315789473684215,-0.35714285714285715,-9
2005-10-01,Portsmouth,Newcastle,0,0,D,7,5,39,-16,0.2631578947368421,5,9,-4,0.14285714285714285,7,8,44,-10,0.2631578947368421,5,7,-2,0.2857142857142857,0,0,0,0,0,0,0,0,0.2,0.4,-3,-5,-6,0.0,-0.14285714285714285,-2
2005-10-01,Sunderland,West Ham,1,1,D,7,4,-1,-1,0.0,5,10,-5,0.14285714285714285,6,11,-1,-1,0.0,10,4,6,0.5,0,0,0,0,0,0,0,0,0.2,0.4,-7,0,0,0.0,-0.35714285714285715,-11
2005-10-02,Arsenal,Birmingham,1,0,H,6,10,83,51,0.6578947368421053,9,4,5,0.5,7,6,45,-6,0.2894736842105263,7,11,-4,0.14285714285714285,0,0,0,0,0,0,0,0,0.4,0.2,4,38,57,0.368421052631579,0.35714285714285715,9
2005-10-02,Aston Villa,Middlesbrough,2,3,A,7,6,47,-7,0.3157894736842105,6,11,-5,0.14285714285714285,7,8,55,7,0.3684210526315789,6,9,-3,0.2857142857142857,0,0,0,0,0,0,0,0,0.2,0.4,-2,-8,-14,-0.05263157894736842,-0.14285714285714285,-2
2005-10-02,Liverpool,Chelsea,1,4,A,5,7,58,11,0.4473684210526316,3,2,1,0.2,7,21,95,57,0.7631578947368421,14,1,13,1.0,0,0,0,0,1,1,0,0,0.2,1.0,-14,-37,-46,-0.31578947368421056,-0.8,-12
2005-10-02,Man City,Everton,2,0,H,7,11,52,8,0.34210526315789475,7,6,1,0.42857142857142855,6,3,61,-1,0.4736842105263158,1,7,-6,0.16666666666666666,0,0,0,0,0,0,1,0,0.4,0.2,8,-9,9,-0.13157894736842107,0.26190476190476186,7
2005-10-02,Wigan,Bolton,2,1,H,6,10,-1,-1,0.0,5,4,1,0.5,7,14,58,5,0.42105263157894735,8,4,4,0.5714285714285714,0,0,0,0,0,0,0,0,0.6,0.8,-4,-59,-6,-0.42105263157894735,-0.0714285714285714,-3
2005-10-15,Chelsea,Bolton,5,1,H,8,24,95,57,0.7631578947368421,18,2,16,1.0,8,14,58,5,0.42105263157894735,9,6,3,0.5,1,1,0,0,0,0,0,0,1.0,0.6,10,37,52,0.3421052631578948,0.5,13
2005-10-15,Liverpool,Blackburn,1,0,H,6,7,58,11,0.4473684210526316,4,6,-2,0.16666666666666666,8,11,42,-11,0.2368421052631579,7,9,-2,0.375,0,0,0,0,0,0,0,0,0.2,0.4,-4,16,22,0.21052631578947367,-0.20833333333333334,0
2005-10-15,Middlesbrough,Portsmouth,1,1,D,8,11,55,7,0.3684210526315789,9,11,-2,0.375,8,6,39,-16,0.2631578947368421,5,9,-4,0.125,0,0,0,0,0,0,0,0,0.4,0.2,5,16,23,0.10526315789473684,0.25,2
2005-10-15,Sunderland,Man United,1,3,A,8,5,-1,-1,0.0,6,11,-5,0.125,7,14,77,32,0.5789473684210527,10,5,5,0.5714285714285714,0,0,0,0,0,0,0,0,0.2,0.4,-9,-78,-33,-0.5789473684210527,-0.4464285714285714,-10
2005-10-15,Tottenham,Everton,2,0,H,8,15,52,6,0.3684210526315789,9,5,4,0.5,7,3,61,-1,0.4736842105263158,1,9,-8,0.14285714285714285,0,0,0,0,0,0,1,1,0.4,0.0,12,-9,7,-0.10526315789473689,0.35714285714285715,12
2005-10-15,West Brom,Arsenal,2,1,H,8,5,34,-25,0.15789473684210525,7,15,-8,0.125,7,13,83,51,0.6578947368421053,10,4,6,0.5714285714285714,0,0,0,0,0,0,0,0,0.0,0.6,-8,-49,-76,-0.5,-0.4464285714285714,-14
2005-10-15,Wigan,Newcastle,1,0,H,7,13,-1,-1,0.0,7,5,2,0.5714285714285714,8,9,44,-10,0.2631578947368421,5,7,-2,0.25,0,0,0,0,0,0,0,0,0.8,0.4,4,-45,9,-0.2631578947368421,0.3214285714285714,4
2005-10-16,Birmingham,Aston Villa,0,1,A,8,6,45,-6,0.2894736842105263,7,12,-5,0.125,8,6,47,-7,0.3157894736842105,8,14,-6,0.125,0,0,0,0,0,0,0,0,0.2,0.2,0,-2,1,-0.02631578947368418,0.0,1
2005-10-16,Man City,West Ham,2,1,H,8,14,52,8,0.34210526315789475,9,6,3,0.5,7,12,-1,-1,0.0,11,5,6,0.42857142857142855,0,0,0,0,0,0,0,0,0.4,0.4,2,53,9,0.34210526315789475,0.07142857142857145,-3
2005-10-17,Charlton,Fulham,1,1,D,7,15,46,-16,0.3157894736842105,12,7,5,0.7142857142857143,8,5,44,-8,0.3157894736842105,7,13,-6,0.125,0,0,0,0,0,0,1,0,0.6,0.2,10,2,-8,0.0,0.5892857142857143,11
2005-10-22,Arsenal,Man City,1,0,H,8,13,83,51,0.6578947368421053,11,6,5,0.5,9,17,52,8,0.34210526315789475,11,7,4,0.5555555555555556,0,0,0,0,0,0,0,0,0.4,0.4,-4,31,43,0.31578947368421056,-0.05555555555555558,1
2005-10-22,Aston Villa,Wigan,0,2,A,9,9,47,-7,0.3157894736842105,9,14,-5,0.2222222222222222,8,16,-1,-1,0.0,8,5,3,0.625,0,0,0,0,1,0,0,0,0.2,0.8,-7,48,-6,0.3157894736842105,-0.4027777777777778,-8
2005-10-22,Blackburn,Birmingham,2,0,H,9,11,42,-11,0.2368421052631579,7,10,-3,0.3333333333333333,9,6,45,-6,0.2894736842105263,7,13,-6,0.1111111111111111,0,0,0,0,0,0,0,0,0.4,0.0,5,-3,-5,-0.05263157894736842,0.2222222222222222,3
2005-10-22,Fulham,Liverpool,2,0,H,9,6,44,-8,0.3157894736842105,8,14,-6,0.1111111111111111,7,10,58,11,0.4473684210526316,5,6,-1,0.2857142857142857,0,0,0,0,0,0,0,0,0.0,0.2,-4,-14,-19,-0.13157894736842107,-0.1746031746031746,-5
2005-10-22,Man United,Tottenham,1,1,D,8,17,77,32,0.5789473684210527,13,6,7,0.625,9,18,52,6,0.3684210526315789,11,5,6,0.5555555555555556,0,0,0,0,1,0,0,0,0.4,0.6,-1,25,26,0.21052631578947373,0.06944444444444442,1
2005-10-22,Portsmouth,Charlton,1,2,A,9,7,39,-16,0.2631578947368421,6,10,-4,0.1111111111111111,8,16,46,-16,0.3157894736842105,13,8,5,0.625,0,0,0,0,0,0,0,0,0.2,0.4,-9,-7,0,-0.05263157894736842,-0.5138888888888888,-9
2005-10-23,Bolton,West Brom,2,0,H,9,14,58,5,0.42105263157894735,10,11,-1,0.4444444444444444,9,8,34,-25,0.15789473684210525,9,16,-7,0.2222222222222222,0,0,0,0,0,0,0,0,0.4,0.2,6,24,30,0.2631578947368421,0.2222222222222222,6
2005-10-23,Everton,Chelsea,1,1,D,8,3,61,-1,0.4736842105263158,1,11,-10,0.125,9,27,95,57,0.7631578947368421,23,3,20,1.0,0,0,1,1,1,1,0,0,0.0,1.0,-24,-34,-58,-0.2894736842105263,-0.875,-30
2005-10-23,Newcastle,Sunderland,3,2,H,9,9,44,-10,0.2631578947368421,5,8,-3,0.2222222222222222,9,5,-1,-1,0.0,7,14,-7,0.1111111111111111,0,0,0,0,0,0,0,0,0.4,0.2,4,45,-9,0.2631578947368421,0.1111111111111111,4
2005-10-23,West Ham,Middlesbrough,2,1,H,8,12,-1,-1,0.0,12,7,5,0.375,9,12,55,7,0.3684210526315789,10,12,-2,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.4,0,-56,-8,-0.3684210526315789,0.041666666666666685,7
2005-10-29,Birmingham,Everton,0,1,A,10,6,45,-6,0.2894736842105263,7,15,-8,0.1,9,4,61,-1,0.4736842105263158,2,12,-10,0.1111111111111111,0,0,1,0,0,0,0,0,0.0,0.0,2,-16,-5,-0.1842105263157895,-0.0111111111111111,2
2005-10-29,Charlton,Bolton,0,1,A,9,19,46,-16,0.3157894736842105,15,9,6,0.6666666666666666,10,17,58,5,0.42105263157894735,12,11,1,0.5,0,0,0,0,0,0,0,0,0.4,0.6,2,-12,-21,-0.10526315789473684,0.16666666666666663,5
2005-10-29,Chelsea,Blackburn,4,2,H,10,28,95,57,0.7631578947368421,24,4,20,0.9,10,14,42,-11,0.2368421052631579,9,10,-1,0.4,0,0,0,0,0,0,0,0,0.8,0.6,14,53,68,0.5263157894736843,0.5,21
2005-10-29,Liverpool,West Ham,2,0,H,8,10,58,11,0.4473684210526316,5,8,-3,0.25,9,15,-1,-1,0.0,14,8,6,0.4444444444444444,0,0,0,0,0,0,0,0,0.2,0.4,-5,59,12,0.4473684210526316,-0.19444444444444442,-9
2005-10-29,Middlesbrough,Man United,4,1,H,10,12,55,7,0.3684210526315789,11,14,-3,0.3,9,18,77,32,0.5789473684210527,14,7,7,0.5555555555555556,0,0,0,0,0,0,0,0,0.2,0.4,-6,-22,-25,-0.21052631578947373,-0.2555555555555556,-10
2005-10-29,Sunderland,Portsmouth,1,4,A,10,5,-1,-1,0.0,9,17,-8,0.1,10,7,39,-16,0.2631578947368421,7,12,-5,0.1,0,0,0,0,0,0,0,0,0.2,0.0,-2,-40,15,-0.2631578947368421,0.0,-3
2005-10-29,Tottenham,Arsenal,1,1,D,10,19,52,6,0.3684210526315789,12,6,6,0.5,9,16,83,51,0.6578947368421053,12,6,6,0.5555555555555556,0,0,0,0,0,0,0,0,0.6,0.6,3,-31,-45,-0.2894736842105264,-0.05555555555555558,0
