Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,AwayOVA,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff
2021-08-13,Brentford,Arsenal,2.0,0.0,H,72,80,-8,0,0,-1,-1,0.0,0.0,0.0,0.0,,0,0,61,16,0.4736842105263158,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,,0,-62,-17,-0.4736842105263158,,0.0
2021-08-14,Man United,Leeds,5.0,1.0,H,82,76,6,0,0,74,29,0.5526315789473685,0.0,0.0,0.0,,0,0,59,8,0.4736842105263158,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,,0,15,21,0.07894736842105265,,0.0
2021-08-14,Watford,Aston Villa,3.0,2.0,H,74,77,-3,0,0,-1,-1,0.0,0.0,0.0,0.0,,0,0,55,9,0.42105263157894735,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,,0,-56,-10,-0.42105263157894735,,0.0
2021-08-14,Leicester,Wolves,1.0,0.0,H,80,79,1,0,0,66,18,0.5263157894736842,0.0,0.0,0.0,,0,0,45,-16,0.3157894736842105,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,,0,21,34,0.21052631578947367,,0.0
2021-08-14,Everton,Southampton,3.0,1.0,H,79,76,3,0,0,59,-1,0.4473684210526316,0.0,0.0,0.0,,0,0,43,-21,0.3157894736842105,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,,0,16,20,0.13157894736842107,,0.0
2021-08-14,Chelsea,Crystal Palace,3.0,0.0,H,82,76,6,0,0,67,22,0.5,0.0,0.0,0.0,,0,0,44,-25,0.3157894736842105,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,,0,23,47,0.1842105263157895,,0.0
2021-08-14,Burnley,Brighton,1.0,2.0,A,76,75,1,0,0,39,-22,0.2631578947368421,0.0,0.0,0.0,,0,0,41,-6,0.2368421052631579,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,,0,-2,-16,0.02631578947368418,,0.0
2021-08-14,Norwich City,Liverpool,0.0,3.0,A,73,85,-12,0,0,-1,-1,0.0,0.0,0.0,0.0,,0,0,69,26,0.5263157894736842,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,,0,-70,-27,-0.5263157894736842,,0.0
2021-08-15,Newcastle,West Ham,2.0,4.0,A,76,78,-2,0,0,45,-16,0.3157894736842105,0.0,0.0,0.0,,0,0,65,15,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,,0,-20,-31,-0.1842105263157895,,0.0
2021-08-15,Tottenham,Man City,1.0,0.0,H,82,85,-3,0,0,62,23,0.4736842105263158,0.0,0.0,0.0,,0,0,86,51,0.7105263157894737,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,,,0,-24,-28,-0.23684210526315785,,0.0
2021-08-21,Liverpool,Burnley,2.0,0.0,H,85,76,9,1,3,69,26,0.5263157894736842,3.0,0.0,3.0,1.0,1,0,39,-22,0.2631578947368421,1.0,2.0,-1.0,0.0,0,0,0,0,0,0,0,0,,,3,30,48,0.2631578947368421,1.0,4.0
2021-08-21,Man City,Norwich City,5.0,0.0,H,85,73,12,1,0,86,51,0.7105263157894737,0.0,1.0,-1.0,0.0,1,0,-1,-1,0.0,0.0,3.0,-3.0,0.0,0,0,0,0,0,0,0,0,,,0,87,52,0.7105263157894737,0.0,2.0
2021-08-21,Leeds,Everton,2.0,2.0,D,76,79,-3,1,0,59,8,0.4736842105263158,1.0,5.0,-4.0,0.0,1,3,59,-1,0.4473684210526316,3.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,,,-3,0,9,0.026315789473684237,-1.0,-6.0
2021-08-21,Crystal Palace,Brentford,0.0,0.0,D,76,72,4,1,0,44,-25,0.3157894736842105,0.0,3.0,-3.0,0.0,1,3,-1,-1,0.0,2.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,,,-3,45,-24,0.3157894736842105,-1.0,-5.0
2021-08-21,Aston Villa,Newcastle,2.0,0.0,H,77,76,1,1,0,55,9,0.42105263157894735,2.0,3.0,-1.0,0.0,1,0,45,-16,0.3157894736842105,2.0,4.0,-2.0,0.0,0,0,0,0,0,0,0,0,,,0,10,25,0.10526315789473684,0.0,1.0
2021-08-21,Brighton,Watford,2.0,0.0,H,75,74,1,1,3,41,-6,0.2368421052631579,2.0,1.0,1.0,1.0,1,3,-1,-1,0.0,3.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,0,42,-5,0.2368421052631579,0.0,0.0
2021-08-22,Wolves,Tottenham,0.0,1.0,A,79,82,-3,1,0,45,-16,0.3157894736842105,0.0,1.0,-1.0,0.0,1,3,62,23,0.4736842105263158,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,,,-3,-17,-39,-0.1578947368421053,-1.0,-2.0
2021-08-22,Southampton,Man United,1.0,1.0,D,76,82,-6,1,0,43,-21,0.3157894736842105,1.0,3.0,-2.0,0.0,1,3,74,29,0.5526315789473685,5.0,1.0,4.0,1.0,0,0,0,0,0,0,0,0,,,-3,-31,-50,-0.23684210526315796,-1.0,-6.0
2021-08-22,Arsenal,Chelsea,0.0,2.0,A,80,82,-2,1,0,61,16,0.4736842105263158,0.0,2.0,-2.0,0.0,1,3,67,22,0.5,3.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,,,-3,-6,-6,-0.02631578947368418,-1.0,-5.0
2021-08-23,West Ham,Leicester,4.0,1.0,H,78,80,-2,1,3,65,15,0.5,4.0,2.0,2.0,1.0,1,3,66,18,0.5263157894736842,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,,,0,-1,-3,-0.02631578947368418,0.0,1.0
2021-08-28,Man City,Arsenal,5.0,0.0,H,85,80,5,2,3,86,51,0.7105263157894737,5.0,1.0,4.0,0.5,2,0,61,16,0.4736842105263158,0.0,4.0,-4.0,0.0,0,0,0,0,0,0,0,0,,,3,25,35,0.23684210526315785,0.5,8.0
2021-08-28,West Ham,Crystal Palace,2.0,2.0,D,78,76,2,2,6,65,15,0.5,8.0,3.0,5.0,1.0,2,1,44,-25,0.3157894736842105,0.0,3.0,-3.0,0.0,0,0,0,0,0,0,0,0,,,5,21,40,0.1842105263157895,1.0,8.0
2021-08-28,Norwich City,Leicester,1.0,2.0,A,73,80,-7,2,0,-1,-1,0.0,0.0,8.0,-8.0,0.0,2,3,66,18,0.5263157894736842,2.0,4.0,-2.0,0.5,0,0,0,0,0,0,0,0,,,-3,-67,-19,-0.5263157894736842,-0.5,-6.0
2021-08-28,Newcastle,Southampton,2.0,2.0,D,76,76,0,2,0,45,-16,0.3157894736842105,2.0,6.0,-4.0,0.0,2,1,43,-21,0.3157894736842105,2.0,4.0,-2.0,0.0,0,0,0,0,0,0,0,0,,,-1,2,5,0.0,0.0,-2.0
2021-08-28,Brighton,Everton,0.0,2.0,A,75,79,-4,2,6,41,-6,0.2368421052631579,4.0,1.0,3.0,1.0,2,4,59,-1,0.4473684210526316,5.0,3.0,2.0,0.5,0,0,0,0,0,0,0,0,,,2,-18,-5,-0.21052631578947367,0.5,1.0
2021-08-28,Aston Villa,Brentford,1.0,1.0,D,77,72,5,2,3,55,9,0.42105263157894735,4.0,3.0,1.0,0.5,2,4,-1,-1,0.0,2.0,0.0,2.0,0.5,0,0,0,0,0,0,0,0,,,-1,56,10,0.42105263157894735,0.0,-1.0
