Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,AwayOVA,OVA_diff
2017-04-22,Hull,Watford,2,0,H,75,77,-2
2017-04-22,Swansea,Stoke,2,0,H,77,78,-1
2017-04-22,West Ham,Everton,0,0,D,78,80,-2
2017-04-23,Burnley,Man United,0,2,A,74,83,-9
2017-04-23,Liverpool,Crystal Palace,1,2,A,81,77,4
2017-04-25,Chelsea,Southampton,4,2,H,83,78,5
2017-04-26,Arsenal,Leicester,1,0,H,83,78,5
2017-04-26,Crystal Palace,Tottenham,0,1,A,77,81,-4
2017-04-26,Middlesbrough,Sunderland,1,0,H,75,76,-1
2017-04-27,Man City,Man United,0,0,D,83,83,0
2017-04-29,Crystal Palace,Burnley,0,2,A,77,74,3
2017-04-29,Southampton,Hull,0,0,D,78,75,3
2017-04-29,Stoke,West Ham,0,0,D,78,78,0
2017-04-29,Sunderland,Bournemouth,0,1,A,76,74,2
2017-04-29,West Brom,Leicester,0,1,A,75,78,-3
2017-04-30,Everton,Chelsea,0,3,A,80,83,-3
2017-04-30,Man United,Swansea,1,1,D,83,77,6
2017-04-30,Middlesbrough,Man City,2,2,D,75,83,-8
2017-04-30,Tottenham,Arsenal,2,0,H,81,83,-2
2017-05-01,Watford,Liverpool,0,1,A,77,81,-4
2017-05-05,West Ham,Tottenham,1,0,H,78,81,-3
2017-05-06,Bournemouth,Stoke,2,2,D,74,78,-4
2017-05-06,Burnley,West Brom,2,2,D,74,75,-1
2017-05-06,Hull,Sunderland,0,2,A,75,76,-1
2017-05-06,Leicester,Watford,3,0,H,78,77,1
2017-05-06,Man City,Crystal Palace,5,0,H,83,77,6
2017-05-06,Swansea,Everton,1,0,H,77,80,-3
2017-05-07,Arsenal,Man United,2,0,H,83,83,0
2017-05-07,Liverpool,Southampton,0,0,D,81,78,3
2017-05-08,Chelsea,Middlesbrough,3,0,H,83,75,8
2017-05-10,Southampton,Arsenal,0,2,A,78,83,-5
2017-05-12,Everton,Watford,1,0,H,80,77,3
2017-05-12,West Brom,Chelsea,0,1,A,75,83,-8
2017-05-13,Bournemouth,Burnley,2,1,H,74,74,0
2017-05-13,Man City,Leicester,2,1,H,83,78,5
2017-05-13,Middlesbrough,Southampton,1,2,A,75,78,-3
2017-05-13,Stoke,Arsenal,1,4,A,78,83,-5
2017-05-13,Sunderland,Swansea,0,2,A,76,77,-1
2017-05-14,Crystal Palace,Hull,4,0,H,77,75,2
2017-05-14,Tottenham,Man United,2,1,H,81,83,-2
2017-05-14,West Ham,Liverpool,0,4,A,78,81,-3
2017-05-15,Chelsea,Watford,4,3,H,83,77,6
2017-05-16,Arsenal,Sunderland,2,0,H,83,76,7
2017-05-16,Man City,West Brom,3,1,H,83,75,8
2017-05-17,Southampton,Man United,0,0,D,78,83,-5
2017-05-18,Leicester,Tottenham,1,6,A,78,81,-3
2017-05-21,Arsenal,Everton,3,1,H,83,80,3
2017-05-21,Burnley,West Ham,1,2,A,74,78,-4
2017-05-21,Chelsea,Sunderland,5,1,H,83,76,7
2017-05-21,Hull,Tottenham,1,7,A,75,81,-6
2017-05-21,Leicester,Bournemouth,1,1,D,78,74,4
2017-05-21,Liverpool,Middlesbrough,3,0,H,81,75,6
2017-05-21,Man United,Crystal Palace,2,0,H,83,77,6
2017-05-21,Southampton,Stoke,0,1,A,78,78,0
2017-05-21,Swansea,West Brom,2,1,H,77,75,2
2017-05-21,Watford,Man City,0,5,A,77,83,-6
